Id,SalePrice
2164,244464.7306589664
2165,210763.37725754635
2166,159886.83634463485
2167,225650.81480668878
2168,185600.80250708514
2169,196024.95098971104
2170,214806.8564193633
2171,158460.92816015368
2172,137306.13885664725
2173,173762.8745332948
2174,219330.58181733484
2175,270608.48679136886
2176,307791.68718030147
2177,235811.75909101102
2178,212258.76447245438
2179,135974.16733197673
2180,222434.01869615665
2181,195025.1932590176
2182,215114.7244881972
2183,191501.26766814303
2184,120419.41404658681
2185,124596.55584113115
2186,148497.8923248709
2187,152560.95266509723
2188,158340.10329797905
2189,309574.24535792065
2190,68842.45038044886
2191,69351.86888952582
2192,84025.60903700875
2193,133015.13127394562
2194,89312.59479976897
2195,91883.55357947916
2196,102335.25488537218
2197,109280.23103657752
2198,156097.08713209198
2199,181474.9163477645
2200,159508.0511367156
2201,156234.23236672115
2202,206279.14355872
2203,147769.73397463767
2204,181654.30007193325
2205,126103.49674176113
2206,149471.09587279585
2207,221076.61502272886
2208,251354.0578468893
2209,247978.7182547027
2210,124276.34308091628
2211,120095.7011204999
2212,116259.81821220141
2213,105668.6611318858
2214,140183.8721715733
2215,100189.81396646526
2216,152173.19309676933
2217,58800.83138493907
2218,78917.59731947782
2219,74111.4522332281
2220,48991.83946149766
2221,336614.5937707914
2222,303009.58773396735
2223,283107.3231013154
2224,210723.58479080838
2225,121135.18542728564
2226,185041.38746317528
2227,203535.8716369358
2228,280732.3752558266
2229,243078.07510534936
2230,151359.13036044393
2231,208120.33058153576
2232,182375.23274839757
2233,188705.60095791705
2234,249508.6305759097
2235,236457.79415453866
2236,244156.49034197006
2237,304461.6118777327
2238,198435.25530489057
2239,105044.28078844209
2240,159054.0521014097
2241,139938.04603072727
2242,117938.8407006224
2243,123302.34376345282
2244,106613.98323175841
2245,120602.67109882481
2246,134574.81739389576
2247,129234.36568201079
2248,127461.34090376392
2249,117977.53729588407
2250,123111.5719483743
2251,139531.60700046428
2252,188649.20114586412
2253,156489.88383462676
2254,180987.07910635398
2255,185972.2875084671
2256,174428.16466165902
2257,210623.9063657724
2258,149525.4277219104
2259,181259.8662890103
2260,160890.37214850035
2261,218021.19008074648
2262,232043.15159292717
2263,380277.30380578607
2264,427685.0192966106
2265,172638.12209551368
2266,323075.1659160438
2267,373651.25609006756
2268,413911.51126137027
2269,152625.2630303795
2270,187422.94244856614
2271,209155.9766121942
2272,194729.51769920526
2273,153884.62743334513
2274,179263.42713967475
2275,160311.79267229233
2276,193768.6289635179
2277,184092.97666703508
2278,149161.35510749093
2279,127934.49381918239
2280,111174.56516904684
2281,162497.2016639605
2282,167777.1851766679
2283,110363.75258131429
2284,125283.30468895703
2285,142601.8954299634
2286,118745.78786863419
2287,385794.09726223
2288,289823.58657332906
2289,341517.0884462618
2290,431179.23599973787
2291,349426.9852660629
2292,417248.18091411353
2293,444704.39299661526
2294,392005.96388096514
2295,449900.4409094515
2296,270284.3917495461
2297,380396.84318792366
2298,364336.16578387463
2299,343411.11353432084
2300,327124.44113918
2301,331693.42137905146
2302,260190.30145561422
2303,246003.81835438684
2304,252696.09082902566
2305,209824.05935279018
2306,203689.99246369518
2307,205973.64017953162
2308,228521.0528302192
2309,312695.0927476558
2310,217779.2165434991
2311,213481.2122919951
2312,184325.08123381942
2313,165944.20002037994
2314,177121.00969458563
2315,183756.13473119307
2316,206726.44350756909
2317,191966.07225625304
2318,185199.88112649927
2319,191449.3416211954
2320,184789.29092197987
2321,240172.3597701994
2322,194694.63126695735
2323,200955.1727882236
2324,187291.32784740493
2325,212535.90793295778
2326,172944.5676031427
2327,202120.79073353964
2328,223483.7306281258
2329,189540.9633756784
2330,183770.94218462426
2331,333463.17518445326
2332,397505.643367594
2333,321345.9377645173
2334,279585.7490407881
2335,303936.2833838003
2336,320459.11474933417
2337,202129.06393346415
2338,256279.73597837798
2339,225724.19611871414
2340,391175.96394582116
2341,215570.18415431952
2342,233410.16942534677
2343,225651.6795375493
2344,229464.77088203904
2345,226611.70435314468
2346,216139.4713169454
2347,201804.58167017816
2348,248505.15217040107
2349,204792.13191937393
2350,319219.60622595216
2351,283260.4118966181
2352,241988.17096608377
2353,242401.82515606994
2354,153581.02559192516
2355,147684.46547512955
2356,152860.64525099128
2357,186676.82070524647
2358,194451.72376749138
2359,128014.33482247901
2360,112890.76262341932
2361,150360.03337670164
2362,245451.46857655866
2363,150520.93560117672
2364,169087.7050983141
2365,214022.43513817858
2366,190967.1415265924
2367,213927.18954805634
2368,224617.31468167395
2369,215780.19923808373
2370,170044.661981696
2371,166221.53357309388
2372,192663.10239003092
2373,281495.0445033821
2374,307906.2819431945
2375,236907.64933172188
2376,276204.1622474907
2377,318765.4243381303
2378,136320.91245465004
2379,214226.68078807186
2380,140705.85311204498
2381,162415.48667394902
2382,207534.42527700294
2383,198047.0978000147
2384,233208.81473147438
2385,163922.13592425684
2386,131160.38494626796
2387,126519.23124882446
2388,105171.54014645593
2389,112941.86796436482
2390,146344.39683135154
2391,144604.2711577756
2392,108327.91020161862
2393,166483.16416644608
2394,150901.01053187565
2395,214558.24976156166
2396,136174.70709673315
2397,213480.62265774014
2398,121805.10687646923
2399,67514.80953707552
2400,61038.91637166463
2401,124282.90149797496
2402,134649.97508066613
2403,140243.76931513535
2404,151772.38961757923
2405,154333.04127464394
2406,142068.45032389337
2407,126126.91157823938
2408,146532.87527945824
2409,109521.22029520778
2410,177361.3085625905
2411,111119.43530681363
2412,159286.50512708075
2413,117209.06839024104
2414,167617.36114696797
2415,126394.61723957953
2416,131218.71686383092
2417,130707.07948662502
2418,120515.22614473489
2419,118895.13993363599
2420,118231.46838088232
2421,152903.94507688534
2422,103600.32625881366
2423,124684.3670158634
2424,140740.31419468333
2425,227502.47856806137
2426,139943.69926075917
2427,138537.0442535464
2428,181357.71192287368
2429,101801.62483235603
2430,131798.2867996432
2431,99710.16534997383
2432,154779.55358214487
2433,150078.64368355792
2434,146654.71222391303
2435,164892.46091453644
2436,112201.83994912407
2437,94575.82230632052
2438,106650.02103045743
2439,95597.39489127253
2440,129677.32610762982
2441,93660.0390720816
2442,98341.35241016402
2443,129157.7579767971
2444,122010.66050742748
2445,84035.14364388166
2446,130437.89994250832
2447,196382.5867644748
2448,130391.07309862704
2449,115914.10210079509
2450,152134.73710983474
2451,125999.39221379181
2452,202483.13814438076
2453,93103.12866857994
2454,118541.89698544577
2455,122329.45748693925
2456,134199.31697509927
2457,139096.02778865752
2458,139983.96951835227
2459,109904.79852943632
2460,145977.29633722795
2461,126302.45062961451
2462,136211.96727087483
2463,128274.05014753684
2464,184801.99016815017
2465,143719.69639569777
2466,110272.24823254984
2467,133316.04617307993
2468,90726.99003920068
2469,86329.75887083856
2470,203219.3741268284
2471,210364.88295217644
2472,178732.5199620554
2473,111799.59855407727
2474,96880.83805026987
2475,206304.82802609913
2476,115453.63443489728
2477,108974.53554167616
2478,145526.75998905263
2479,107807.25071573314
2480,155595.53654578925
2481,128748.83194011568
2482,124053.07430892643
2483,104567.29953355825
2484,127582.593062773
2485,124814.10436919036
2486,146449.9052707006
2487,192531.82968671934
2488,164408.4506868078
2489,152567.77002165734
2490,137126.78568585595
2491,98075.38712066588
2492,181735.0880644177
2493,156618.45050792512
2494,147943.67357419326
2495,76177.08896284724
2496,224322.05105392338
2497,158879.65620068036
2498,108447.21676261758
2499,73972.39005766102
2500,113394.38559394312
2501,133322.02007259274
2502,149389.0519060985
2503,92949.2185745854
2504,185473.89471757854
2505,222369.8438965705
2506,247954.00174199467
2507,270670.31336929067
2508,245050.14817289053
2509,214528.36397610986
2510,208319.75168540212
2511,180727.08411859724
2512,214395.5987554242
2513,219737.03770565434
2514,297080.33448324184
2515,148305.34396223363
2516,175873.63726717903
2517,152053.26920774372
2518,152623.00669470022
2519,244195.97074004868
2520,221121.66643053017
2521,186375.3770902599
2522,222550.8289348301
2523,114031.07133119478
2524,139754.2229510379
2525,147909.7455843625
2526,145361.68661432248
2527,122919.84791358301
2528,127324.66782965258
2529,154497.89847697326
2530,115412.15347735074
2531,257643.50961318106
2532,219801.2149377374
2533,196210.3514491252
2534,240043.78415270438
2535,271739.26872810203
2536,223069.66967714144
2537,248029.2405486701
2538,189141.95757704932
2539,187803.34374266118
2540,189016.77231654746
2541,180902.9998729926
2542,165987.0190738439
2543,121248.5304637909
2544,117624.96747374172
2545,137321.24597022764
2546,121656.17026587592
2547,147171.05018660342
2548,161700.85254530873
2549,154789.43647154735
2550,632425.3493321673
2551,145542.5043709481
2552,129558.01264548485
2553,60700.46264393575
2554,85365.04358227242
2555,90493.6783520938
2556,89931.75189159109
2557,100545.00385112781
2558,164122.96022494475
2559,147812.1027965827
2560,167232.74221824997
2561,152317.83818056533
2562,155790.1684110309
2563,155975.13004330883
2564,203662.9098951239
2565,150848.79375860852
2566,162181.73116567242
2567,142961.8881362734
2568,218778.57033233857
2569,220123.74851846686
2570,118710.55258082577
2571,188918.72407567775
2572,163641.92624103677
2573,222013.80963181914
2574,293555.9274844244
2575,138151.4824228441
2576,137711.6154398578
2577,148665.96710532188
2578,81067.3057029872
2579,36462.868125649184
2580,107094.11615253071
2581,118177.9350414469
2582,124920.72502030998
2583,273882.01601801236
2584,168944.0504437933
2585,181762.78637223082
2586,217114.74578462678
2587,204990.86306866628
2588,134081.4331177503
2589,144231.19918860757
2590,203457.3344983962
2591,231158.6956838471
2592,215992.5029057045
2593,262372.91942447255
2594,189079.54306868586
2595,222820.86600223358
2596,283122.60950508213
2597,202976.73436976725
2598,280418.3044649481
2599,349206.26853795303
2600,185710.39132497567
2601,138079.10851969148
2602,75592.56841255879
2603,94319.95143326774
2604,85978.34028997063
2605,73392.92325186769
2606,140147.22875271272
2607,219392.8871413782
2608,190717.73366474477
2609,157307.71549000722
2610,113596.5285469351
2611,134123.4205708266
2612,152679.2889339207
2613,125701.3631048326
2614,111910.71775249609
2615,157270.6691051523
2616,150293.8969425676
2617,196101.8522865192
2618,237658.22789536425
2619,211289.12926268583
2620,193444.631474527
2621,173959.8788594376
2622,183763.21101119183
2623,228372.13620115397
2624,284926.9640398374
2625,286081.1674131921
2626,175691.63634310703
2627,182731.57554015215
2628,455243.26637864846
2629,484201.51190145063
2630,381038.1211309674
2631,452668.93564074807
2632,404619.9851728206
2633,312340.8667740899
2634,418674.1629586298
2635,153989.64143170693
2636,173643.3333014423
2637,209110.0858505944
2638,257034.60287012358
2639,190579.58187235377
2640,154705.21627896887
2641,101957.27551431171
2642,175535.35649900226
2643,106330.76628617635
2644,108188.5912411888
2645,111978.0457980414
2646,96672.33349771741
2647,100519.79794398314
2648,137607.5184225966
2649,151026.21072131838
2650,134592.32431054363
2651,134407.32637807154
2652,377539.24375658977
2653,256760.02974130533
2654,270788.1730410689
2655,405462.871176962
2656,325790.23188638047
2657,368908.06031905464
2658,331879.5455340956
2659,330362.5722777223
2660,356861.93711110554
2661,365013.9523285872
2662,383496.46431524714
2663,270869.25973254547
2664,302513.55855187326
2665,339434.89379279315
2666,300594.3022138197
2667,176206.926253238
2668,185003.53882005514
2669,192522.24361406371
2670,268230.77834919863
2671,190371.35323967758
2672,196582.67693999276
2673,199044.0090844418
2674,192457.59740303236
2675,189488.57028873812
2676,196412.82606202064
2677,201296.61366080775
2678,248490.56426939505
2679,284242.14175015944
2680,297051.6502587194
2681,410167.71204116056
2682,316418.7206557903
2683,478553.69982046366
2684,331012.51485424326
2685,322924.4808334132
2686,237985.45643589116
2687,295098.6958265046
2688,215100.55712733022
2689,210235.5212065668
2690,378258.0721439945
2691,191254.06221484198
2692,152892.2808731938
2693,196956.30582559065
2694,148018.97272775669
2695,193109.49647950497
2696,179531.33642191932
2697,185344.67083683124
2698,198936.44174261938
2699,167605.29475961352
2700,142760.54587324843
2701,149801.9628830756
2702,115677.90376069365
2703,126430.64925842008
2704,141459.982261167
2705,116249.08836371002
2706,103285.95696967116
2707,118218.40068829647
2708,134936.504275699
2709,115180.12585318148
2710,130362.51530899211
2711,314374.02428167517
2712,392801.70814452757
2713,165416.5522305336
2714,151165.6302370853
2715,173981.63204505068
2716,143217.08990573068
2717,187980.9062697428
2718,209789.11985739804
2719,143867.11073660347
2720,174760.29548453182
2721,124258.93905666622
2722,160369.6485284388
2723,140780.23807959427
2724,122078.6951622063
2725,120282.53781173404
2726,140080.12327579802
2727,172845.71088910932
2728,179751.98303372427
2729,142964.3635879759
2730,146400.34741999116
2731,126052.82163722567
2732,141308.6128331847
2733,158343.67952237508
